timestamp,width,height,filename,github_filepath
466271000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/1.png,content/steering_dataset/images/1.png
466279000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/2.png,content/steering_dataset/images/2.png
466292000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/3.png,content/steering_dataset/images/3.png
466302000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/4.png,content/steering_dataset/images/4.png
466323000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/5.png,content/steering_dataset/images/5.png
466340000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/6.png,content/steering_dataset/images/6.png
466353000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/7.png,content/steering_dataset/images/7.png
466366000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/8.png,content/steering_dataset/images/8.png
466374000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/9.png,content/steering_dataset/images/9.png
466384000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/10.png,content/steering_dataset/images/10.png
466400000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/11.png,content/steering_dataset/images/11.png
466415000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/12.png,content/steering_dataset/images/12.png
466420000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/13.png,content/steering_dataset/images/13.png
466434000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/14.png,content/steering_dataset/images/14.png
466444000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/15.png,content/steering_dataset/images/15.png
466454000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/16.png,content/steering_dataset/images/16.png
466467000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/17.png,content/steering_dataset/images/17.png
466483000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/18.png,content/steering_dataset/images/18.png
466492000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/19.png,content/steering_dataset/images/19.png
466505000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/20.png,content/steering_dataset/images/20.png
466515000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/21.png,content/steering_dataset/images/21.png
466528000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/22.png,content/steering_dataset/images/22.png
466532000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/23.png,content/steering_dataset/images/23.png
466547000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/24.png,content/steering_dataset/images/24.png
466557000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/25.png,content/steering_dataset/images/25.png
466564000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/26.png,content/steering_dataset/images/26.png
466571000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/27.png,content/steering_dataset/images/27.png
466577000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/28.png,content/steering_dataset/images/28.png
466589000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/29.png,content/steering_dataset/images/29.png
466600000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/30.png,content/steering_dataset/images/30.png
466618000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/31.png,content/steering_dataset/images/31.png
466646000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/32.png,content/steering_dataset/images/32.png
466661000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/33.png,content/steering_dataset/images/33.png
466679000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/34.png,content/steering_dataset/images/34.png
466692000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/35.png,content/steering_dataset/images/35.png
466700000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/36.png,content/steering_dataset/images/36.png
466709000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/37.png,content/steering_dataset/images/37.png
466720000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/38.png,content/steering_dataset/images/38.png
466726000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/39.png,content/steering_dataset/images/39.png
466737000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/40.png,content/steering_dataset/images/40.png
466749000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/41.png,content/steering_dataset/images/41.png
466754000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/42.png,content/steering_dataset/images/42.png
466760000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/43.png,content/steering_dataset/images/43.png
466776000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/44.png,content/steering_dataset/images/44.png
466787000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/45.png,content/steering_dataset/images/45.png
466799000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/46.png,content/steering_dataset/images/46.png
466811000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/47.png,content/steering_dataset/images/47.png
466817000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/48.png,content/steering_dataset/images/48.png
466827000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/49.png,content/steering_dataset/images/49.png
466833000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/50.png,content/steering_dataset/images/50.png
466841000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/51.png,content/steering_dataset/images/51.png
466847000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/52.png,content/steering_dataset/images/52.png
466873000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/53.png,content/steering_dataset/images/53.png
466902000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/54.png,content/steering_dataset/images/54.png
466913000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/55.png,content/steering_dataset/images/55.png
466919000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/56.png,content/steering_dataset/images/56.png
466927000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/57.png,content/steering_dataset/images/57.png
466948000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/58.png,content/steering_dataset/images/58.png
466964000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/59.png,content/steering_dataset/images/59.png
466979000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/60.png,content/steering_dataset/images/60.png
467006000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/61.png,content/steering_dataset/images/61.png
467031000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/62.png,content/steering_dataset/images/62.png
467044000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/63.png,content/steering_dataset/images/63.png
467055000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/64.png,content/steering_dataset/images/64.png
467061000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/65.png,content/steering_dataset/images/65.png
467064000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/66.png,content/steering_dataset/images/66.png
467070000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/67.png,content/steering_dataset/images/67.png
467082000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/68.png,content/steering_dataset/images/68.png
467092000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/69.png,content/steering_dataset/images/69.png
467103000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/70.png,content/steering_dataset/images/70.png
467110000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/71.png,content/steering_dataset/images/71.png
467125000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/72.png,content/steering_dataset/images/72.png
467142000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/73.png,content/steering_dataset/images/73.png
467152000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/74.png,content/steering_dataset/images/74.png
467165000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/75.png,content/steering_dataset/images/75.png
467181000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/76.png,content/steering_dataset/images/76.png
467188000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/77.png,content/steering_dataset/images/77.png
467196000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/78.png,content/steering_dataset/images/78.png
467206000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/79.png,content/steering_dataset/images/79.png
467216000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/80.png,content/steering_dataset/images/80.png
467226000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/81.png,content/steering_dataset/images/81.png
467234000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/82.png,content/steering_dataset/images/82.png
467245000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/83.png,content/steering_dataset/images/83.png
467253000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/84.png,content/steering_dataset/images/84.png
467260000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/85.png,content/steering_dataset/images/85.png
467264000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/86.png,content/steering_dataset/images/86.png
467273000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/87.png,content/steering_dataset/images/87.png
467284000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/88.png,content/steering_dataset/images/88.png
467296000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/89.png,content/steering_dataset/images/89.png
467313000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/90.png,content/steering_dataset/images/90.png
467329000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/91.png,content/steering_dataset/images/91.png
467341000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/92.png,content/steering_dataset/images/92.png
467350000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/93.png,content/steering_dataset/images/93.png
467363000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/94.png,content/steering_dataset/images/94.png
467379000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/95.png,content/steering_dataset/images/95.png
467388000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/96.png,content/steering_dataset/images/96.png
467395000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/97.png,content/steering_dataset/images/97.png
467401000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/98.png,content/steering_dataset/images/98.png
467410000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/99.png,content/steering_dataset/images/99.png
467416000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/100.png,content/steering_dataset/images/100.png
467426000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/101.png,content/steering_dataset/images/101.png
467447000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/102.png,content/steering_dataset/images/102.png
467460000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/103.png,content/steering_dataset/images/103.png
467478000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/104.png,content/steering_dataset/images/104.png
467486000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/105.png,content/steering_dataset/images/105.png
467495000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/106.png,content/steering_dataset/images/106.png
467502000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/107.png,content/steering_dataset/images/107.png
467510000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/108.png,content/steering_dataset/images/108.png
467521000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/109.png,content/steering_dataset/images/109.png
467532000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/110.png,content/steering_dataset/images/110.png
467539000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/111.png,content/steering_dataset/images/111.png
467545000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/112.png,content/steering_dataset/images/112.png
467556000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/113.png,content/steering_dataset/images/113.png
467564000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/114.png,content/steering_dataset/images/114.png
467569000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/115.png,content/steering_dataset/images/115.png
467574000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/116.png,content/steering_dataset/images/116.png
467581000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/117.png,content/steering_dataset/images/117.png
467603000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/118.png,content/steering_dataset/images/118.png
467619000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/119.png,content/steering_dataset/images/119.png
467624000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/120.png,content/steering_dataset/images/120.png
467633000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/121.png,content/steering_dataset/images/121.png
467642000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/122.png,content/steering_dataset/images/122.png
467656000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/123.png,content/steering_dataset/images/123.png
467663000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/124.png,content/steering_dataset/images/124.png
467672000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/125.png,content/steering_dataset/images/125.png
467688000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/126.png,content/steering_dataset/images/126.png
467701000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/127.png,content/steering_dataset/images/127.png
467719000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/128.png,content/steering_dataset/images/128.png
467729000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/129.png,content/steering_dataset/images/129.png
467737000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/130.png,content/steering_dataset/images/130.png
467740000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/131.png,content/steering_dataset/images/131.png
467744000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/132.png,content/steering_dataset/images/132.png
467758000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/133.png,content/steering_dataset/images/133.png
467771000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/134.png,content/steering_dataset/images/134.png
467782000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/135.png,content/steering_dataset/images/135.png
467786000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/136.png,content/steering_dataset/images/136.png
467793000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/137.png,content/steering_dataset/images/137.png
467815000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/138.png,content/steering_dataset/images/138.png
467829000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/139.png,content/steering_dataset/images/139.png
467848000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/140.png,content/steering_dataset/images/140.png
467860000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/141.png,content/steering_dataset/images/141.png
467881000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/142.png,content/steering_dataset/images/142.png
467886000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/143.png,content/steering_dataset/images/143.png
467915000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/144.png,content/steering_dataset/images/144.png
467944000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/145.png,content/steering_dataset/images/145.png
467955000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/146.png,content/steering_dataset/images/146.png
467958000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/147.png,content/steering_dataset/images/147.png
467976000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/148.png,content/steering_dataset/images/148.png
468001000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/149.png,content/steering_dataset/images/149.png
468009000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/150.png,content/steering_dataset/images/150.png
468021000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/151.png,content/steering_dataset/images/151.png
468034000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/152.png,content/steering_dataset/images/152.png
468046000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/153.png,content/steering_dataset/images/153.png
468051000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/154.png,content/steering_dataset/images/154.png
468058000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/155.png,content/steering_dataset/images/155.png
468066000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/156.png,content/steering_dataset/images/156.png
468071000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/157.png,content/steering_dataset/images/157.png
468078000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/158.png,content/steering_dataset/images/158.png
468086000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/159.png,content/steering_dataset/images/159.png
468093000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/160.png,content/steering_dataset/images/160.png
468099000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/161.png,content/steering_dataset/images/161.png
468110000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/162.png,content/steering_dataset/images/162.png
468123000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/163.png,content/steering_dataset/images/163.png
468133000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/164.png,content/steering_dataset/images/164.png
468144000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/165.png,content/steering_dataset/images/165.png
468156000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/166.png,content/steering_dataset/images/166.png
468166000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/167.png,content/steering_dataset/images/167.png
468181000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/168.png,content/steering_dataset/images/168.png
468188000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/169.png,content/steering_dataset/images/169.png
468198000000.000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_5/camera1_images/170.png,content/steering_dataset/images/170.png
